Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
30389,11260,2021-02-09,34,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30390,11260,2021-02-10,18,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30391,11260,2021-02-11,15,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30392,11260,2021-02-12,47,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30393,11260,2021-02-13,55,Moderate,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30394,11260,2021-02-14,70,Moderate,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30395,11260,2021-02-15,70,Moderate,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30396,11260,2021-02-16,33,Good,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30397,11260,2021-02-17,15,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30398,11260,2021-02-18,15,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30399,11260,2021-02-19,22,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30400,11260,2021-02-20,51,Moderate,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30401,11260,2021-02-21,28,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30402,11260,2021-02-22,41,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30403,11260,2021-02-23,26,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30404,11260,2021-02-24,12,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30405,11260,2021-02-25,26,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30406,11260,2021-02-26,18,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30407,11260,2021-02-27,10,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30408,11260,2021-02-28,12,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30409,11260,2021-03-01,20,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30410,11260,2021-03-02,53,Moderate,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30411,11260,2021-03-03,56,Moderate,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30412,11260,2021-03-04,45,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30413,11260,2021-03-05,54,Moderate,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30414,11260,2021-03-06,36,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30415,11260,2021-03-07,42,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30416,11260,2021-03-08,55,Moderate,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30417,11260,2021-03-09,30,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30418,11260,2021-03-10,5,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30419,11260,2021-03-11,20,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30420,11260,2021-03-12,47,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30421,11260,2021-03-13,45,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30422,11260,2021-03-14,27,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30423,11260,2021-03-15,15,Good,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30424,11260,2021-03-16,37,Good,PM2.5,2,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30425,11260,2021-03-17,33,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30426,11260,2021-03-18,20,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30427,11260,2021-03-19,38,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30428,11260,2021-03-20,22,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30429,11260,2021-03-21,28,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
