Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
188289,47900,2021-02-14,70,Moderate,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188290,47900,2021-02-15,67,Moderate,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188291,47900,2021-02-16,72,Moderate,NO2,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188292,47900,2021-02-17,81,Moderate,NO2,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188293,47900,2021-02-18,54,Moderate,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188294,47900,2021-02-19,47,Good,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188295,47900,2021-02-20,52,Moderate,PM2.5,13,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188296,47900,2021-02-21,58,Moderate,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188297,47900,2021-02-22,38,Good,NO2,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188298,47900,2021-02-23,40,Good,NO2,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188299,47900,2021-02-24,53,Moderate,NO2,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188300,47900,2021-02-25,43,Good,Ozone,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188301,47900,2021-02-26,45,Good,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188302,47900,2021-02-27,36,Good,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188303,47900,2021-02-28,47,Good,PM2.5,14,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188304,47900,2021-03-01,55,Moderate,NO2,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188305,47900,2021-03-02,42,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188306,47900,2021-03-03,44,Good,NO2,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188307,47900,2021-03-04,43,Good,NO2,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188308,47900,2021-03-05,42,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188309,47900,2021-03-06,44,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188310,47900,2021-03-07,44,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188311,47900,2021-03-08,55,Moderate,PM2.5,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188312,47900,2021-03-09,64,Moderate,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188313,47900,2021-03-10,77,Moderate,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188314,47900,2021-03-11,71,Moderate,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188315,47900,2021-03-12,44,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188316,47900,2021-03-13,48,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188317,47900,2021-03-14,48,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188318,47900,2021-03-15,48,Good,NO2,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188319,47900,2021-03-16,41,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188320,47900,2021-03-17,39,Good,PM2.5,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188321,47900,2021-03-18,31,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188322,47900,2021-03-19,44,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188323,47900,2021-03-20,44,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188324,47900,2021-03-21,56,Moderate,PM2.5,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188325,47900,2021-03-22,48,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188326,47900,2021-03-23,44,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188327,47900,2021-03-24,34,Good,PM2.5,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188328,47900,2021-03-25,48,Good,PM2.5,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188329,47900,2021-03-26,47,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188330,47900,2021-03-27,46,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188331,47900,2021-03-28,36,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188332,47900,2021-03-29,44,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188333,47900,2021-03-30,51,Moderate,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188334,47900,2021-03-31,38,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188335,47900,2021-04-01,38,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188336,47900,2021-04-02,44,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188337,47900,2021-04-03,44,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188338,47900,2021-04-04,71,Moderate,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188339,47900,2021-04-05,61,Moderate,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188340,47900,2021-04-06,77,Moderate,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188341,47900,2021-04-07,90,Moderate,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188342,47900,2021-04-08,46,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188343,47900,2021-04-09,33,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188344,47900,2021-04-10,45,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188345,47900,2021-04-11,49,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188346,47900,2021-04-12,33,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188347,47900,2021-04-13,37,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188348,47900,2021-04-14,45,Good,PM2.5,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188349,47900,2021-04-15,43,Good,Ozone,19,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
188350,47900,2021-04-16,39,Good,Ozone,18,Washington,DC,District of Columbia,38.9047,-77.0163,5066973.0,4434.0,America/New_York
