Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
18649,39300,2022-02-16,54,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18650,39300,2022-02-17,40,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18651,39300,2022-02-18,39,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18652,39300,2022-02-19,38,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18653,39300,2022-02-20,39,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18654,39300,2022-02-21,40,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18655,39300,2022-02-22,44,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18656,39300,2022-02-23,39,Good,PM2.5,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18657,39300,2022-02-24,33,Good,Ozone,5,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18658,39300,2022-02-25,34,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18659,39300,2022-02-26,40,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18660,39300,2022-02-27,44,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18661,39300,2022-02-28,39,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18662,39300,2022-03-01,45,Good,Ozone,3,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18663,39300,2022-03-02,44,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18664,39300,2022-03-03,43,Good,Ozone,4,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18665,39300,2022-03-04,39,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18666,39300,2022-03-05,44,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18667,39300,2022-03-06,54,Moderate,PM2.5,5,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18668,39300,2022-03-07,35,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
